uvig	jgi_sample_id	scaffold_id	ecosystem_classification	votu	length	start_coordinate	end_coordinate	is_whole_scaffold	total_genes	cds	tRNA	genomad_marker	topology	genomad_score	confidence	estimated_completeness	estimated_contamination	miuvig_quality	taxonomic_classification	taxonomic_classification_method	host_taxonomy_prediction	host_prediction_method	sequence_origin
IMGVR_UViG_3300006226_000251	3300006226	Ga0099364_10013568	Host-associated;Arthropoda: Insects;Digestive system;Gut	vOTU_00000536	7719	1	7719	false	12	12	0		Provirus	0.305	High-confidence	NA	0.0	Unsure	;;;;;;;		;;;;;;		Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006226_000256	3300006226	Ga0099364_10020410	Host-associated;Arthropoda: Insects;Digestive system;Gut	vOTU_00000537	7017	129	7145	false	13	13	0	3	Provirus	0.0738	High-confidence	91.85	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	;;;;;;		Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006226_000257	3300006226	Ga0099364_10020947	Host-associated;Arthropoda: Insects;Digestive system;Gut	vOTU_00000538	6704	764	7467	false	13	13	0		Provirus	0.4378	High-confidence	NA	0.0	Unsure	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	NR (doi:10.5281/zenodo.6574914)	;;;;;;		Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006226_000258	3300006226	Ga0099364_10023044	Host-associated;Arthropoda: Insects;Digestive system;Gut	vOTU_00000539	6643	1	6643	false	12	12	0		Provirus	0.4123	High-confidence	89.19	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	NR (doi:10.5281/zenodo.6574914)	;;;;;;		Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006226_000260	3300006226	Ga0099364_10027230	Host-associated;Arthropoda: Insects;Digestive system;Gut	vOTU_00000540	7011	0	7011	true	13	13	0	1	Linear	0.3319	High-confidence	NA	0.0	Unsure	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;;;	geNomad	;;;;;;		Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006226_000261	3300006226	Ga0099364_10027418	Host-associated;Arthropoda: Insects;Digestive system;Gut	vOTU_00000541	6616	367	6982	false	14	14	0	2	Provirus	0.0634	High-confidence	77.58	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;;;	geNomad	;;;;;;		Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006226_000262	3300006226	Ga0099364_10028295	Host-associated;Arthropoda: Insects;Digestive system;Gut	vOTU_00000542	6848	0	6848	true	13	13	0		Linear	0.4279	High-confidence	NA	0.0	Unsure	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	NR (doi:10.5281/zenodo.6574914)	;;;;;;		Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006226_000263	3300006226	Ga0099364_10029014	Host-associated;Arthropoda: Insects;Digestive system;Gut	vOTU_00000543	6377	1	6377	false	11	11	0		Provirus	0.6116	High-confidence	NA	0.0	Unsure	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	NR (doi:10.5281/zenodo.6574914)	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;;	k-mer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006226_000264	3300006226	Ga0099364_10038251	Host-associated;Arthropoda: Insects;Digestive system;Gut	vOTU_00000544	5687	0	5687	true	9	9	0		Linear	0.5583	High-confidence	92.84	0.0	High-quality	;;;;;;;		;;;;;;		Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006226_000265	3300006226	Ga0099364_10041872	Host-associated;Arthropoda: Insects;Digestive system;Gut	vOTU_00000545	5395	0	5395	true	10	10	0	1	Linear	0.6529	High-confidence	NA	0.0	Unsure	;;;;;;;		;;;;;;		Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006226_000266	3300006226	Ga0099364_10045753	Host-associated;Arthropoda: Insects;Digestive system;Gut	vOTU_00000546	4701	418	5118	false	11	11	0	1	Provirus	0.5903	High-confidence	NA	0.0	Unsure	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	NR (doi:10.5281/zenodo.6574914)	;;;;;;		Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006226_000268	3300006226	Ga0099364_10055148	Host-associated;Arthropoda: Insects;Digestive system;Gut	vOTU_00000547	4583	0	4583	true	10	10	0	1	Linear	0.1288	High-confidence	59.99	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;;;	geNomad	;;;;;;		Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006243_000024	3300006243	Ga0099348_100915	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000548	7094	0	7094	true	15	15	0	7	Linear	0.9521	High-confidence	95.12	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006247_000131	3300006247	Ga0099374_1002720	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000549	8908	901	9808	false	13	13	0	5	Provirus	0.7326	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_A;	k-mer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006247_000132	3300006247	Ga0099374_1008035	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000550	4644	0	4644	true	9	9	0	3	Linear	0.7938	High-confidence	62.20	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006249_000066	3300006249	Ga0099390_1002305	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000551	7605	517	8121	false	10	10	0	3	Provirus	0.8398	High-confidence	95.07	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006249_000067	3300006249	Ga0099390_1003342	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000552	5996	1	5996	false	10	10	0	6	Provirus	0.9301	High-confidence	69.45	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006249_000068	3300006249	Ga0099390_1003884	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000553	5470	0	5470	true	9	9	0	3	Linear	0.8198	High-confidence	64.71	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006249_000069	3300006249	Ga0099390_1003957	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000554	4916	472	5387	false	9	9	0	4	Provirus	0.9493	High-confidence	93.32	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006250_000083	3300006250	Ga0099391_104681	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000555	5557	1	5557	false	9	9	0		Provirus	0.5395	High-confidence	93.90	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	NR (doi:10.5281/zenodo.6574914)	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosynbacteraceae;g__Nanosynbacter;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006253_000088	3300006253	Ga0099372_1001941	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000556	9982	1552	11533	false	17	17	0	6	Provirus	0.7035	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_A;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006253_000089	3300006253	Ga0099372_1002649	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000557	7771	1	7771	false	14	14	0	5	Provirus	0.867	High-confidence	83.25	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_A;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006254_000081	3300006254	Ga0099365_1001383	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000030	7954	925	8878	false	13	13	0	4	Provirus	0.8567	High-confidence	95.88	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;	k-mer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006256_000138	3300006256	Ga0099352_1002596	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000558	7843	1	7843	false	10	10	0	5	Provirus	0.9024	High-confidence	88.05	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_A;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006260_000071	3300006260	Ga0099518_104124	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000559	5414	1	5414	false	9	9	0	3	Provirus	0.9257	High-confidence	64.30	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006260_000072	3300006260	Ga0099518_105076	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000560	4536	0	4536	true	8	8	0	2	Linear	0.8896	High-confidence	57.01	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006262_000121	3300006262	Ga0099523_1001267	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000561	11439	1219	12657	false	17	17	0	5	Provirus	0.8422	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_A;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006262_000123	3300006262	Ga0099523_1002420	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000562	6962	1137	8098	false	10	10	0	5	Provirus	0.9347	High-confidence	81.31	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006262_000124	3300006262	Ga0099523_1004003	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000563	5582	0	5582	true	7	7	0	2	Linear	0.0258	High-confidence	99.96	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006292_000070	3300006292	Ga0099622_103058	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000564	8548	1	8548	false	14	14	0	6	Provirus	0.9321	High-confidence	95.13	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006295_000053	3300006295	Ga0099657_100227	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000565	12489	1167	13655	false	20	20	0	8	Provirus	0.9239	High-confidence	100.00	0.0	High-quality	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006295_000054	3300006295	Ga0099657_100595	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000566	8656	613	9268	false	13	13	0	7	Provirus	0.8577	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006295_000055	3300006295	Ga0099657_100747	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000030	8067	147	8213	false	14	14	0	4	Provirus	0.8392	High-confidence	97.24	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;	k-mer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006295_000056	3300006295	Ga0099657_100848	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000567	7735	0	7735	true	13	13	0	5	Linear	0.9273	High-confidence	92.82	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	;;;;;;		Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006295_000057	3300006295	Ga0099657_101205	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000568	6337	0	6337	true	10	10	0	5	Linear	0.9348	High-confidence	76.20	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006297_000035	3300006297	Ga0099630_1000944	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000569	5139	219	5357	false	8	8	0	1	Provirus	0.3153	High-confidence	62.18	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;;;	geNomad	d__Bacteria;p__Proteobacteria;;;;;	k-mer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006301_000040	3300006301	Ga0099617_101116	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000570	5820	1	5820	false	9	9	0	4	Provirus	0.918	High-confidence	73.38	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006301_000041	3300006301	Ga0099617_101254	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000571	5526	1	5526	false	9	9	0	1	Provirus	0.0108	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;;;	geNomad	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006302_000039	3300006302	Ga0099621_100767	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000572	7831	935	8765	false	14	14	0	4	Provirus	0.7649	High-confidence	96.53	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	;;;;;;		Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006302_000040	3300006302	Ga0099621_101496	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000573	5329	0	5329	true	9	9	0	2	Direct terminal repeat	0.0418	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;;;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006307_000046	3300006307	Ga0099615_1002188	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000574	7450	0	7450	true	12	12	0	5	Linear	0.9532	High-confidence	93.99	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006317_000074	3300006317	Ga0099674_106360	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000575	5198	0	5198	true	11	11	0	1	Linear	0.5377	High-confidence	NA	0.0	Unsure	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;	NR (doi:10.5281/zenodo.6574914)	;;;;;;		Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006320_000170	3300006320	Ga0099576_1003001	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000576	8181	0	8181	true	10	10	0		Linear	0.1606	High-confidence	NA	0.0	Unsure	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	NR (doi:10.5281/zenodo.6574914)	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_A;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006321_000102	3300006321	Ga0099624_104389	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000577	4957	154	5110	false	9	9	0	3	Provirus	0.8339	High-confidence	64.63	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;;	k-mer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006322_000121	3300006322	Ga0099623_1002073	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000578	9489	580	10068	false	15	15	0	6	Provirus	0.8967	High-confidence	100.00	0.0	High-quality	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006322_000123	3300006322	Ga0099623_1003268	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000579	7020	1	7020	false	12	12	0	4	Provirus	0.9478	High-confidence	83.52	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006322_000124	3300006322	Ga0099623_1003601	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000580	6581	386	6966	false	11	11	0	3	Provirus	0.9245	High-confidence	78.29	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006333_000063	3300006333	Ga0099550_1002628	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000581	6961	0	6961	true	13	13	0	6	Linear	0.9536	High-confidence	81.92	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006333_000064	3300006333	Ga0099550_1002940	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000582	6452	0	6452	true	12	12	0	4	Linear	0.931	High-confidence	57.61	22.21	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006333_000065	3300006333	Ga0099550_1005005	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000583	4291	0	4291	true	8	8	0	3	Linear	0.9083	High-confidence	56.11	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006341_000051	3300006341	Ga0068493_10002816	Environmental;Aquatic;Marine;Oceanic	vOTU_00000584	5297	0	5297	true	8	8	0	5	Linear	0.954	High-confidence	88.73	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	;;;;;;		Inoviruses (10.1038/s41564-019-0510-x)
IMGVR_UViG_3300006348_000041	3300006348	Ga0099694_101824	Host-associated;Human;Digestive system;Oral cavity	vOTU_00000585	5646	621	6266	false	9	9	0	4	Provirus	0.9566	High-confidence	70.58	0.0	Genome fragment	r__Monodnaviria;k__Loebvirae;p__Hofneiviricota;c__Faserviricetes;o__Tubulavirales;f__Inoviridae;;	geNomad	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;	CRISPR spacer match	Inoviruses (10.1038/s41564-019-0510-x)
